omega,k,ReG,ImG,S_chichi,Theta_recovered
5.9425814536340855,0.0,0.017488313879443135,0.0803312698774057,0.008110744850955013,0.3
5.9625563909774435,0.0,0.01731842858267726,0.08011282983947958,0.008061592168155246,0.30000000000000016
5.982531328320802,0.0,0.017150009321017488,0.07989530942909327,0.008012859946177859,0.3000000000000001
6.00250626566416,0.0,0.01698304022343383,0.07967870500126169,0.007964543623090627,0.30000000000000004
6.022481203007519,0.0,0.016817505621824557,0.07946301288908067,0.00791663869530036,0.29999999999999993
6.042456140350877,0.0,0.016653390048131364,0.0792482294050859,0.007869140716723587,0.30000000000000004
6.062431077694236,0.0,0.01649067823149703,0.0790343508425698,0.00782204529796942,0.30000000000000004
6.082406015037594,0.0,0.01632935509546542,0.07882137347685837,0.007775348105534637,0.3000000000000001
6.102380952380952,0.0,0.01616940575522288,0.07860929356654867,0.007729044861010638,0.3
6.122355889724311,0.0,0.01601081551488071,0.07839810735470791,0.007683131340302222,0.3
6.142330827067669,0.0,0.015853569864798054,0.0781878110700357,0.007637603372857955,0.30000000000000004
6.162305764411028,0.0,0.015697654478944528,0.07797840092798991,0.007592456840911998,0.3
6.182280701754386,0.0,0.01554305521230228,0.07776987313187779,0.007547687678737251,0.29999999999999993
6.202255639097745,0.0,0.015389758098306592,0.07756222387391258,0.0075032918719095945,0.30000000000000004
6.222230576441103,0.0,0.015237749346324865,0.07735544933623728,0.0074592654565831164,0.30000000000000004
6.242205513784461,0.0,0.015087015339173032,0.07714954569191602,0.0074156045187761775,0.30000000000000004
6.262180451127819,0.0,0.014937542630669208,0.07694450910589413,0.007372305193668102,0.3
6.282155388471178,0.0,0.014789317943223782,0.07674033573592778,0.0073293636649064105,0.30000000000000004
6.302130325814536,0.0,0.014642328165465643,0.07653702173348399,0.007286776163924388,0.30000000000000004
6.322105263157895,0.0,0.014496560349903789,0.07633456324461182,0.007244538969268853,0.3
6.342080200501253,0.0,0.014352001710624014,0.07613295641078568,0.007202648405938018,0.30000000000000004
6.362055137844612,0.0,0.01420863962102,0.07593219736972133,0.007161100844729202,0.30000000000000004
6.38203007518797,0.0,0.014066461611558423,0.07573228225616552,0.007119892701596362,0.3
6.402005012531329,0.0,0.013925455367577472,0.07553320720265992,0.007079020437017218,0.29999999999999993
6.421979949874687,0.0,0.013785608727118398,0.07533496834028017,0.007038480555369861,0.3
6.441954887218045,0.0,0.01364690967878948,0.07513756179935037,0.006998269604318681,0.3
6.461929824561404,0.0,0.01350934635966201,0.0749409837101344,0.006958384174209529,0.29999999999999993
6.481904761904762,0.0,0.013372907053197856,0.07474523020350392,0.0069188208974739155,0.3
6.5018796992481205,0.0,0.01323758018720796,0.07455029741158435,0.006879576448042129,0.3
6.5218546365914785,0.0,0.01310335433184154,0.07435618146837909,0.006840647540765174,0.29999999999999993
6.541829573934837,0.0,0.012970218197605311,0.07416287851037268,0.006802030930845347,0.3
6.561804511278195,0.0,0.012838160633412482,0.07397038467711355,0.006763723413275349,0.30000000000000004
6.581779448621554,0.0,0.012707170624660862,0.0737786961117768,0.006725721822285784,0.3
6.601754385964912,0.0,0.012577237291339877,0.07358780896170788,0.006688023030800982,0.3
6.621729323308271,0.0,0.012448349886165805,0.07339771937894718,0.0066506239499029,0.30000000000000004
6.641704260651629,0.0,0.01232049779274504,0.07320842352073668,0.006613521528303106,0.3
6.661679197994988,0.0,0.012193670523764738,0.07301991755000868,0.006576712751822634,0.30000000000000004
6.681654135338346,0.0,0.012067857719210663,0.07283219763585733,0.0065401946428796315,0.29999999999999993
6.701629072681705,0.0,0.011943049144611563,0.07264525995399355,0.006503964259984687,0.29999999999999993
6.721604010025063,0.0,0.01181923468930991,0.07245910068718356,0.00646801869724367,0.3
6.741578947368422,0.0,0.011696404364758411,0.0722737160256716,0.006432355083868033,0.30000000000000004
6.7615538847117795,0.0,0.01157454830284203,0.07208910216758745,0.006396970583692419,0.29999999999999993
6.7815288220551375,0.0,0.01145365675422503,0.07190525531933879,0.006361862394699486,0.30000000000000004
6.801503759398496,0.0,0.01133372008672272,0.07172217169598936,0.0063270277485517916,0.3
6.821478696741854,0.0,0.011214728783697538,0.07153984752162283,0.006292463910130725,0.29999999999999993
6.841453634085213,0.0,0.011096673442478973,0.07135827902969301,0.00625816817708225,0.2999999999999999
6.861428571428571,0.0,0.01097954477280713,0.07117746246336092,0.006224137879369473,0.29999999999999993
6.88140350877193,0.0,0.010863333595299424,0.07099739407581879,0.006190370378831842,0.29999999999999993
6.901378446115288,0.0,0.010748030839940175,0.07081807013060167,0.006156863068750947,0.3000000000000001
6.921353383458647,0.0,0.01063362754459263,0.07063948690188668,0.006123613373422726,0.3
6.941328320802005,0.0,0.01052011485353316,0.0704616406747807,0.006090618747736126,0.3
6.961303258145364,0.0,0.010407484016007204,0.07028452774559629,0.006057876676757929,0.3
6.981278195488722,0.0,0.010295726384806752,0.07010814442211667,0.00602538467532381,0.3
7.001253132832081,0.0,0.010184833414868828,0.06993248702384974,0.005993140287635447,0.2999999999999999
7.021228070175439,0.0,0.010074796661894909,0.06975755188227169,0.005961141086863627,0.30000000000000004
7.0412030075187975,0.0,0.009965607780990695,0.06958333534106025,0.005929384674757183,0.3
7.061177944862155,0.0,0.009857258525326122,0.0694098337563182,0.005897868681257815,0.3
7.081152882205513,0.0,0.009749740744815152,0.06923704349678712,0.005866590764120519,0.2999999999999999
7.101127819548872,0.0,0.00964304638481513,0.06906496094405179,0.005835548608539714,0.3
7.12110275689223,0.0,0.00953716748484539,0.0688935824927356,0.005804739926780826,0.2999999999999999
7.141077694235589,0.0,0.009432096177324744,0.06872290455068708,0.0057741624578173814,0.3
7.161052631578947,0.0,0.009327824686327648,0.06855292353915794,0.005743813966973398,0.3
7.181027568922306,0.0,0.009224345326358671,0.06838363589297268,0.005713692245571092,0.30000000000000004
7.201002506265664,0.0,0.009121650501145096,0.06821503806069029,0.0056837951105837585,0.29999999999999993
7.220977443609023,0.0,0.009019732702447209,0.06804712650475804,0.005654120404293769,0.3000000000000001
7.240952380952381,0.0,0.008918584508886183,0.0678798977016577,0.005624665993955589,0.29999999999999993
7.26092731829574,0.0,0.008818198584789121,0.06771334814204437,0.005595429771463776,0.3
7.280902255639098,0.0,0.008718567679051097,0.06754747433087827,0.005566409653025823,0.3
7.3008771929824565,0.0,0.008619684624013878,0.06738227278754937,0.0055376035788398115,0.29999999999999993
7.3208521303258145,0.0,0.008521542334361127,0.06721774004599561,0.005509009512776822,0.3000000000000001
7.340827067669173,0.0,0.0084241338060297,0.06705387265481423,0.005480625442067925,0.3000000000000001
7.360802005012531,0.0,0.008327452115136984,0.0668906671773671,0.005452449376995833,0.29999999999999993
7.380776942355889,0.0,0.008231490416923816,0.06672812019187963,0.005424479350591011,0.30000000000000004
7.400751879699248,0.0,0.0081362419447129,0.06656622829153395,0.005396713418332226,0.30000000000000004
7.420726817042606,0.0,0.008041700008882432,0.06640498808455622,0.005369149657851494,0.2999999999999999
7.440701754385965,0.0,0.007947857995854611,0.06624439619429821,0.005341786168643307,0.30000000000000004
7.460676691729323,0.0,0.007854709367098974,0.06608444925931369,0.005314621071778075,0.29999999999999993
7.480651629072682,0.0,0.007762247658150145,0.06592514393342934,0.005287652509619798,0.29999999999999993
7.50062656641604,0.0,0.007670466477639933,0.06576647688581073,0.005260878645547771,0.3
7.520601503759399,0.0,0.007579359506343413,0.0656084448010232,0.0052342976636823675,0.30000000000000004
7.540576441102757,0.0,0.007488920496238899,0.06545104437908801,0.005207907768614804,0.3000000000000001
7.560551378446116,0.0,0.0073991432695814895,0.06529427233553387,0.005181707185140786,0.3
7.580526315789474,0.0,0.007310021717990058,0.06513812540144388,0.005155694157998059,0.30000000000000004
7.600501253132832,0.0,0.007221549801547394,0.06498260032349822,0.005129866951607686,0.29999999999999993
7.62047619047619,0.0,0.007133721547913408,0.06482769386401246,0.005104223849819141,0.30000000000000004
7.640451127819549,0.0,0.007046531051451049,0.06467340280097197,0.005078763155659001,0.30000000000000004
7.660426065162907,0.0,0.006959972472364891,0.06451972392806217,0.005053483191083323,0.30000000000000004
7.680401002506266,0.0,0.0068740400358520415,0.06436665405469497,0.0050283822967335315,0.3
7.700375939849624,0.0,0.006788728031265339,0.0642141900060317,0.005003458831695876,0.30000000000000016
7.720350877192982,0.0,0.006704030811288493,0.0640623286230021,0.004978711173264263,0.3
7.740325814536341,0.0,0.006619942791123099,0.06391106676232014,0.004954137716706581,0.29999999999999993
7.760300751879699,0.0,0.006536458447687305,0.06376040129649624,0.004929736875034299,0.30000000000000004
7.780275689223058,0.0,0.006453572318825907,0.06361032911384629,0.004905507078775388,0.3
7.800250626566416,0.0,0.006371279002531787,0.06346084711849762,0.004881446775750516,0.30000000000000004
7.820225563909775,0.0,0.006289573156178413,0.06331195223039171,0.004857554430852388,0.3000000000000001
7.840200501253133,0.0,0.00620844949576334,0.06316364138528414,0.004833828525828269,0.3
7.8601754385964915,0.0,0.006127902795162438,0.06301591153474156,0.0048102675590656,0.29999999999999993
7.8801503759398495,0.0,0.006047927885394774,0.06286875964613592,0.0047868700453806545,0.30000000000000016
7.900125313283208,0.0,0.005968519653897888,0.062722182702636,0.00476363451581018,0.3
7.920100250626566,0.0,0.005889673043813424,0.06257617770319653,0.004740559517406064,0.3000000000000001
7.940075187969925,0.0,0.0058113830532828085,0.062430741662544496,0.004717643613032823,0.3000000000000001
7.960050125313283,0.0,0.0057336447347529785,0.062285871611163335,0.004694885381168018,0.2999999999999999
7.980025062656642,0.0,0.005656453194291868,0.06214156459527468,0.004672283415705493,0.30000000000000004
8.0,0.0,0.0055798035909136,0.06199781767681778,0.004649836325761335,0.3000000000000001
0.03,1.5,0.247166605887766,0.0036662863633065606,0.0733257272661312,0.29999999999999993
0.049974937343358394,1.5,0.24707403370268669,0.006105223391190412,0.07329942225932723,0.30000000000000004
0.06994987468671679,1.5,0.24693534311627674,0.008540881144507372,0.07326001239681351,0.30000000000000004
0.08992481203007519,1.5,0.2467506826544279,0.010971957104786467,0.07320753987976254,0.3
0.10989974937343358,1.5,0.2465202497017651,0.013397156916115687,0.07314206079174675,0.29999999999999993
0.12987468671679198,1.5,0.24624428997545592,0.015815196663613664,0.07306364494923022,0.29999999999999993
0.14984962406015037,1.5,0.24592309687246058,0.018224805113056203,0.07297237571610063,0.3000000000000001
0.16982456140350877,1.5,0.24555701069344762,0.020624725903537,0.07286834978315755,0.2999999999999999
0.18979949874686716,1.5,0.24514641774718943,0.023013719685338743,0.07275167691364183,0.30000000000000004
0.20977443609022556,1.5,0.2446917493398068,0.02539056619553474,0.07262247965604562,0.30000000000000004
0.22974937343358395,1.5,0.24419348065375898,0.027754066264228987,0.07248089302559638,0.30000000000000004
0.24972431077694235,1.5,0.24365212952195897,0.030103043744770533,0.07232706415594206,0.30000000000000004
0.26969924812030077,1.5,0.2430682551028401,0.032436347361741884,0.07216115192269314,0.3000000000000001
0.2896741854636592,1.5,0.2424424564626016,0.03475285247101731,0.07198332654059132,0.3000000000000001
0.3096491228070175,1.5,0.2417753710712143,0.03705146272670998,0.07179376913617457,0.29999999999999993
0.32962406015037593,1.5,0.24106767321907607,0.03933111165037295,0.07159267129789601,0.3
0.34959899749373435,1.5,0.24032007236146247,0.041590764098382915,0.07138023460572707,0.3
0.3695739348370928,1.5,0.23953331139812617,0.0438294176240125,0.07115667014233415,0.3000000000000001
0.3895488721804511,1.5,0.23870816489555582,0.04604610373128282,0.07092219798796308,0.2999999999999998
0.4095238095238095,1.5,0.2378454372595082,0.048239889018275715,0.07067704670119467,0.30000000000000004
0.42949874686716794,1.5,0.2369459608654869,0.050409876208173936,0.07042145278775071,0.3
0.44947368421052636,1.5,0.23601059415484588,0.05255520506687906,0.07015566015953408,0.29999999999999993
0.46944862155388467,1.5,0.23504021970415662,0.054675053206628986,0.0698799195860711,0.2999999999999999
0.4894235588972431,1.5,0.23403574227539142,0.056768636775595335,0.0695944881405035,0.29999999999999993
0.5093984962406015,1.5,0.23299808685434847,0.058835211033981615,0.0692996286422396,0.30000000000000004
0.5293734335839599,1.5,0.2319281966845714,0.0608740708176618,0.06899560909832511,0.2999999999999999
0.5493483709273184,1.5,0.2308270313038124,0.06288455089089487,0.0686827021455369,0.3000000000000001
0.5693233082706767,1.5,0.22969556458984194,0.06486602619011766,0.06836118449513195,0.3000000000000001
0.5892982456140351,1.5,0.22853478282213713,0.06681791196125812,0.06803133638210859,0.3
0.6092731829573935,1.5,0.2273456827656773,0.06873966379341699,0.06769344102074877,0.3
0.6292481203007518,1.5,0.22612926978274756,0.07063077755214063,0.06734778406811831,0.29999999999999993
0.6492230576441103,1.5,0.224886555978305,0.07249078921584673,0.06699465309710355,0.29999999999999993
0.6691979949874687,1.5,0.2236185583840943,0.07431927461926935,0.06663433708045796,0.3
0.6891729323308271,1.5,0.2223262971863201,0.0761158491080578,0.06626712588722468,0.3000000000000001
0.7091478696741855,1.5,0.2210107940012926,0.07788016710889668,0.06589330979278976,0.3
0.7291228070175438,1.5,0.21967307020306445,0.07961192161971087,0.06551317900370816,0.3
0.7490977443609023,1.5,0.21831414530667395,0.08131084362468065,0.06512702319832897,0.3
0.7690726817042607,1.5,0.21693503541020626,0.08297670143891835,0.064735131084133,0.3
0.789047619047619,1.5,0.2155367516984833,0.08460929998775159,0.06433778997258117,0.3
0.8090225563909774,1.5,0.21412029901079352,0.0862084800256175,0.0639352853721587,0.3
0.8289974937343358,1.5,0.21268667447468506,0.08777411729960262,0.06352790060019006,0.3
0.8489724310776943,1.5,0.21123686620746276,0.08930612166266262,0.06311591641389097,0.3
0.8689473684210527,1.5,0.20977185208666138,0.0908044361415281,0.06269961066101878,0.3
0.888922305764411,1.5,0.20829259859041052,0.09226903596424921,0.062279257950381355,0.3
0.9088972431077694,1.5,0.20680005970826545,0.0936999275522544,0.06185512934236785,0.3
0.9288721804511278,1.5,0.20529517592275257,0.09509714748169773,0.06142749205957164,0.30000000000000004
0.9488471177944862,1.5,0.20377887326157176,0.09646076141875241,0.06099660921748944,0.3
0.9688220551378446,1.5,0.20225206242010688,0.09779086303336776,0.060562739575197234,0.3
0.988796992481203,1.5,0.20071563795362615,0.09908757289585665,0.0601261373058274,0.30000000000000004
1.0087719298245614,1.5,0.19917047753830378,0.10035103736051211,0.05968705178660025,0.30000000000000004
1.0287468671679199,1.5,0.19761744129996228,0.10158142744027453,0.05924572740809736,0.30000000000000004
1.0487218045112783,1.5,0.19605737120922434,0.10277893767628209,0.058802403402404,0.30000000000000004
1.0686967418546367,1.5,0.19449109054157296,0.1039437850059419,0.05835731368969417,0.30000000000000004
1.088671679197995,1.5,0.19291940340064626,0.10507620763295726,0.05791068674278273,0.29999999999999993
1.1086466165413533,1.5,0.19134309430294194,0.10617646390253951,0.057462745469126164,0.3
1.1286215538847117,1.5,0.18976292782197499,0.10724483118482533,0.05701370710971572,0.29999999999999993
1.1485964912280702,1.5,0.18817964828981557,0.10828160476930856,0.05656378315427452,0.3
1.1685714285714286,1.5,0.18659397955384038,0.10928709677288688,0.056113179272142405,0.3
1.188546365914787,1.5,0.18500662478644936,0.110261635063914,0.055662095258210156,0.29999999999999993
1.2085213032581454,1.5,0.18341826634543806,0.1112055622044424,0.05521072499324659,0.29999999999999993
1.2284962406015036,1.5,0.18182956568266734,0.11211923441263927,0.054759256417948536,0.2999999999999999
1.248471177944862,1.5,0.18024116329864018,0.11300302054715992,0.05430787152003469,0.29999999999999993
1.2684461152882205,1.5,0.17865367874057472,0.11385730111507053,0.053856746333697976,0.3
1.288421052631579,1.5,0.17706771064155763,0.1146824673047264,0.05340605095073042,0.29999999999999993
1.3083959899749373,1.5,0.17548383679836488,0.11547892004483035,0.052955949542634564,0.2999999999999999
1.3283709273182958,1.5,0.17390261428555467,0.1162470690907255,0.05250660039304117,0.3
1.3483458646616542,1.5,0.1723245796034617,0.11698733213880975,0.052058155939759196,0.29999999999999993
1.3683208020050126,1.5,0.1707502488577573,0.11770013396980374,0.05161076282579496,0.30000000000000004
1.388295739348371,1.5,0.1691801179682814,0.11838590562145418,0.05116456195868816,0.30000000000000004
1.4082706766917292,1.5,0.1676146629049033,0.11904508359111496,0.05071968857752789,0.3
1.4282456140350877,1.5,0.16605433994822283,0.11967810906851548,0.05027627232702653,0.3
1.448220551378446,1.5,0.16449958597298542,0.12028542719890252,0.0498344373380473,0.2999999999999999
1.4681954887218045,1.5,0.16295081875215037,0.12086748637662742,0.04939430231400046,0.30000000000000004
1.488170426065163,1.5,0.16140843727962148,0.12142473756914261,0.04895598062254159,0.30000000000000004
1.5081453634085213,1.5,0.15987282210972192,0.12195763367127313,0.048519580392027896,0.3
1.5281203007518798,1.5,0.1583443357115717,0.12246662888953999,0.04808520461220867,0.3
1.548095238095238,1.5,0.156823322836602,0.12295217815622682,0.04765295123864836,0.3
1.5680701754385964,1.5,0.15531011089752153,0.12341473657280894,0.04722291330040351,0.30000000000000004
1.5880451127819548,1.5,0.1538050103571283,0.12385475888229489,0.0467951790104973,0.30000000000000004
1.6080200501253132,1.5,0.15230831512544046,0.12427269896997001,0.04636983187875751,0.3
1.6279949874686717,1.5,0.15082030296370139,0.12466900939197903,0.04594695082660804,0.30000000000000004
1.64796992481203,1.5,0.14934123589389123,0.12504414093113553,0.04552661030342466,0.3000000000000001
1.6679448621553885,1.5,0.14787136061245848,0.12539854217930643,0.04510888040409003,0.3
1.687919799498747,1.5,0.14641090890706127,0.125732659145684,0.04469382698740385,0.3
1.7078947368421054,1.5,0.1449600980751843,0.12604693489022709,0.04428151179502585,0.30000000000000004
1.7278696741854636,1.5,0.14351913134357305,0.12634180918152985,0.043871992570651046,0.3
1.747844611528822,1.5,0.14208819828749786,0.12661771817835496,0.043465323179136754,0.3
1.7678195488721804,1.5,0.1406674752489332,0.12687509413405404,0.04306155372532116,0.29999999999999993
1.7877944862155388,1.5,0.1392571257528041,0.12711436512308585,0.04266073067229297,0.29999999999999993
1.8077694235588972,1.5,0.13785730092051882,0.1273359547888353,0.04226289695888974,0.3
1.8277443609022557,1.5,0.13646813988007,0.12754028211193286,0.04186809211622132,0.29999999999999993
1.847719298245614,1.5,0.13508977017204893,0.12772776119827314,0.041476352383032114,0.30000000000000004
1.8676942355889723,1.5,0.13372230815097436,0.12789880108593335,0.04108771081973195,0.3
1.8876691729323307,1.5,0.1323658593813951,0.1280538055701971,0.04070219742094213,0.30000000000000004
1.9076441102756891,1.5,0.131020519028278,0.1281931730458969,0.04031983922641754,0.29999999999999993
1.9276190476190476,1.5,0.1296863722412446,0.12831729636629835,0.039940660430221334,0.30000000000000004
1.947593984962406,1.5,0.12836349453226717,0.12842656271775926,0.03956468248804072,0.29999999999999993
1.9675689223057644,1.5,0.1270519521464813,0.12852135350941152,0.03919192422254747,0.3
1.9875438596491228,1.5,0.12575180242581488,0.12860204427712732,0.03882240192671687,0.3
2.007518796992481,1.5,0.12446309416517451,0.1286690046010477,0.03845612946503223,0.3
2.0274937343358395,1.5,0.12318586796096771,0.1287225980359682,0.038093118372511704,0.3000000000000001
2.047468671679198,1.5,0.12192015655177624,0.12876318205389475,0.03773337795150489,0.3
2.0674436090225563,1.5,0.12066598515102872,0.1287911079981016,0.03737691536621634,0.29999999999999993
2.0874185463659147,1.5,0.11942337177155195,0.128806721048042,0.03702373573492129,0.2999999999999999
2.107393483709273,1.5,0.11819232754191039,0.12881036019448433,0.036673842219848436,0.3000000000000001
2.127368421052631,1.5,0.11697285701446887,0.12880235822426336,0.0363272361147106,0.29999999999999993
2.1473433583959896,1.5,0.11576495846513997,0.12878304171406055,0.035983916929873246,0.3
2.167318295739348,1.5,0.11456862418480042,0.12875273103264565,0.035643882475155396,0.3000000000000001
2.1872932330827064,1.5,0.11338384076238078,0.12871174035103347,0.035307128940264935,0.3
2.207268170426065,1.5,0.11221058935965482,0.1286603776600311,0.034973650972875484,0.2999999999999999
2.2272431077694232,1.5,0.11104884597777005,0.12859894479467035,0.03464344175435661,0.3
2.2472180451127817,1.5,0.10989858171557934,0.12852773746504198,0.03431649307317435,0.3
2.26719298245614,1.5,0.10875976301984715,0.12844704529306808,0.03399279539598335,0.29999999999999993
2.2871679197994985,1.5,0.10763235192741762,0.12835715185476868,0.033672337936434746,0.29999999999999993
2.307142857142857,1.5,0.10651630629944384,0.12825833472759932,0.03335510872172862,0.30000000000000004
2.3271177944862154,1.5,0.1054115800477882,0.12815086554245447,0.0330410946569418,0.3
2.347092731829574,1.5,0.10431812335371331,0.12803501003995194,0.032730281587165365,0.3
2.367067669172932,1.5,0.10323588287899169,0.12791102813063077,0.03242265435748789,0.30000000000000004
2.3870426065162906,1.5,0.10216480196956923,0.12777917395871363,0.03211819687086299,0.2999999999999999
2.407017543859649,1.5,0.1011048208519246,0.12763969596910288,0.03181689214390174,0.3
2.426992481203007,1.5,0.10005587682227142,0.12749283697729477,0.03151872236063113,0.29999999999999993
2.4469674185463655,1.5,0.09901790442875558,0.12733883424191528,0.031223668924262572,0.29999999999999993
2.466942355889724,1.5,0.09799083564680296,0.12717791953959437,0.030931712507013945,0.3
2.4869172932330823,1.5,0.09697460004777698,0.12701031924191336,0.030642833098030866,0.30000000000000004
2.5068922305764407,1.5,0.09596912496110668,0.1268362543941731,0.030357010049452685,0.30000000000000004
2.526867167919799,1.5,0.09497433563004906,0.12665594079574635,0.030074222120669777,0.30000000000000004
2.5468421052631576,1.5,0.09399015536124972,0.126469589081791,0.029794447520818716,0.3
2.566817042606516,1.5,0.09301650566826687,0.12627740480611377,0.029517663949562217,0.30000000000000004
2.5867919799498744,1.5,0.09205330640922438,0.12607958852498788,0.029243848636200963,0.3
2.606766917293233,1.5,0.09110047591875854,0.12587633588173935,0.028972978377164116,0.29999999999999993
2.6267418546365913,1.5,0.09015793113442357,0.12566783769192882,0.02870502957192531,0.3
2.6467167919799497,1.5,0.08922558771771873,0.12545428002896686,0.028439978257390502,0.3
2.666691729323308,1.5,0.08830336016990017,0.12523584431001192,0.02817780014080398,0.2999999999999999
2.6866666666666665,1.5,0.08739116194273731,0.12501270738200942,0.027918470631217985,0.3
2.706641604010025,1.5,0.0864889055443731,0.12478504160774129,0.027661964869571055,0.29999999999999993
2.7266165413533834,1.5,0.08559650264044452,0.12455301495176369,0.027408257757419868,0.3
2.746591478696742,1.5,0.08471386415061817,0.12431679106612005,0.027157323984368088,0.30000000000000004
2.7665664160401,1.5,0.08384090034069225,0.12407652937572514,0.02690913805423569,0.3000000000000001
2.786541353383458,1.5,0.08297752091041447,0.1238323851633228,0.026663674310010963,0.30000000000000004
2.8065162907268166,1.5,0.08212363507716276,0.12358450965392924,0.02642090695762695,0.3
2.826491228070175,1.5,0.08127915165563165,0.12333305009867945,0.02618081008860305,0.3
2.8464661654135335,1.5,0.08044397913366519,0.12307814985800207,0.02594335770159165,0.30000000000000004
2.866441102756892,1.5,0.07961802574437421,0.12281994848405411,0.025708523722869043,0.29999999999999993
2.8864160401002503,1.5,0.07880119953467175,0.12255858180235313,0.02547628202580868,0.3
2.9063909774436087,1.5,0.07799340843035812,0.1222941819925501,0.025246606449373942,0.29999999999999993
2.926365914786967,1.5,0.07719456029788335,0.12202687766829179,0.025019470815666956,0.29999999999999993
2.9463408521303256,1.5,0.07640456300291176,0.12175679395612674,0.024794848946568738,0.3
2.966315789473684,1.5,0.07562332446580985,0.12148405257341302,0.024572714679505114,0.29999999999999993
2.9862907268170424,1.5,0.07485075271417568,0.12120877190519169,0.024353041882372146,0.2999999999999999
3.006265664160401,1.5,0.07408675593252456,0.12093106707999286,0.024135804467653444,0.30000000000000016
3.0262406015037593,1.5,0.07333124250924242,0.12065105004454629,0.02392097640576112,0.29999999999999993
3.0462155388471177,1.5,0.07258412108091518,0.12036882963737147,0.023708531737631416,0.3
3.0661904761904757,1.5,0.07184530057413922,0.12008451166122616,0.023498444586604286,0.3
3.086165413533834,1.5,0.07111469024491449,0.11979819895439509,0.023290689169616352,0.3
3.1061403508771925,1.5,0.07039219971571954,0.11950999146080461,0.023085239807735213,0.30000000000000004
3.126115288220551,1.5,0.06967773901036346,0.11921998629895042,0.022882070936061906,0.3
3.1460902255639094,1.5,0.06897121858670739,0.1189282778296296,0.022681157113028323,0.29999999999999993
3.166065162907268,1.5,0.06827254936734532,0.1186349577224699,0.022482473029114592,0.3
3.1860401002506262,1.5,0.06758164276833052,0.1183401150212516,0.02228599351501116,0.3
3.2060150375939847,1.5,0.06689841072603124,0.11804383620801973,0.022091693549249468,0.29999999999999993
3.225989974937343,1.5,0.06622276572219651,0.11774620526598605,0.02189954826532398,0.30000000000000004
3.2459649122807015,1.5,0.06555462080731013,0.11744730374122217,0.021709532958327744,0.30000000000000004
3.26593984962406,1.5,0.06489388962230785,0.11714721080314695,0.021521623091123068,0.3
3.2859147869674183,1.5,0.06424048641873077,0.11684600330381284,0.021335794300067733,0.3000000000000001
3.3058897243107768,1.5,0.06359432607738462,0.11654375583599708,0.021152022400316665,0.29999999999999993
3.325864661654135,1.5,0.06295532412557263,0.11624054079010539,0.02097028339071848,0.3000000000000001
3.3458395989974936,1.5,0.06232339675296696,0.11593642840989651,0.020790553458324947,0.29999999999999993
3.365814536340852,1.5,0.06169846082618125,0.11563148684703738,0.020612808982531674,0.2999999999999999
3.3857894736842105,1.5,0.06108043390210485,0.11532578221449959,0.02043702653886671,0.30000000000000004
3.4057644110275684,1.5,0.06046923424005634,0.11501937863880882,0.02026318290244376,0.2999999999999999
3.425739348370927,1.5,0.059864780812812546,0.11471233831115947,0.020091255051095987,0.29999999999999993
3.4457142857142853,1.5,0.05926699331656666,0.11440472153740788,0.019921220168205352,0.29999999999999993
3.4656892230576437,1.5,0.05867579217986687,0.11409658678695758,0.019753055645242407,0.30000000000000004
3.485664160401002,1.5,0.058091098571585356,0.1137879907405514,0.019586739084030545,0.2999999999999999
3.5056390977443606,1.5,0.0575128344079652,0.11347898833698494,0.019422248298748303,0.2999999999999999
3.525614035087719,1.5,0.05694092235879099,0.11316963281875698,0.019259561317682562,0.2999999999999999
3.5455889724310774,1.5,0.056375285852727,0.1128599757766726,0.019098656384745363,0.29999999999999993
3.565563909774436,1.5,0.055815849081865244,0.11255006719341491,0.01893951196076613,0.3000000000000001
3.5855388471177942,1.5,0.05526253700552385,0.11223995548610206,0.01878210672457088,0.3
3.6055137844611527,1.5,0.05471527535333435,0.11192968754784584,0.01862641957385951,0.29999999999999993
3.625488721804511,1.5,0.054173990627655454,0.111619308788329,0.018472429625891563,0.29999999999999993
3.6454636591478695,1.5,0.05363861010534864,0.11130886317341794,0.01832011621799074,0.3
3.665438596491228,1.5,0.053109061838950096,0.11099839326382831,0.018169458907877894,0.3
3.6854135338345864,1.5,0.05258527465727137,0.11068794025286013,0.01802043747384168,0.3
3.7053884711779443,1.5,0.052067178165460457,0.11037754400322022,0.017873031914755942,0.3
3.7253634085213028,1.5,0.05155470274455309,0.11006724308294873,0.017727222449952184,0.3
3.745338345864661,1.5,0.05104777955054322,0.10975707480046727,0.01758298951895547,0.3
3.7653132832080196,1.5,0.050546340512999895,0.10944707523876583,0.017440313781091444,0.3
3.785288220551378,1.5,0.05005031833325716,0.10913727928874542,0.017299176114971997,0.3
3.8052631578947365,1.5,0.04955964648220187,0.10882772068173367,0.017159557617866722,0.3
3.825238095238095,1.5,0.049074259197683684,0.10851843202119044,0.017021439604967003,0.29999999999999993
3.8452130325814533,1.5,0.048594091481570054,0.10820944481361984,0.016884803608549243,0.3
3.8651879699248117,1.5,0.04811907909646828,0.10790078949870598,0.016749631377043474,0.3
3.88516290726817,1.5,0.047649158562135585,0.10759249547868835,0.01661590487401333,0.29999999999999993
3.9051378446115286,1.5,0.04718426715159726,0.10728459114699392,0.016483606277053135,0.3
3.925112781954887,1.5,0.04672434288699188,0.10697710391614133,0.01635271797660731,0.3000000000000001
