omega,k,ReG,ImG
5.24,0.0,0.024538605654756386,0.08862561317996336
5.25,0.0,0.024421489625528904,0.08849892702952666
5.26,0.0,0.024304923067385433,0.08837249651224581
5.2700000000000005,0.0,0.024188902783203826,0.08824632144131786
5.28,0.0,0.024073425597292586,0.0881204016228875
5.29,0.0,0.023958488355238314,0.0879947368561739
5.3,0.0,0.023844087923754195,0.08786932693359562
5.3100000000000005,0.0,0.023730221190529498,0.08774417164089393
5.32,0.0,0.0236168850640801,0.08761927075725418
5.33,0.0,0.02350407647359987,0.0874946240554254
5.34,0.0,0.023391792368813207,0.08737023130183824
5.3500000000000005,0.0,0.02328002971982849,0.08724609225672127
5.36,0.0,0.023168785516992547,0.08712220667421541
5.37,0.0,0.023058056770746002,0.08699857430248686
5.38,0.0,0.022947840511479776,0.08687519488383828
5.39,0.0,0.02283813378939237,0.08675206815481844
5.4,0.0,0.02272893367434827,0.08662919384633025
5.41,0.0,0.022620237255737273,0.08650657168373721
5.42,0.0,0.022512041642334675,0.08638420138696831
5.43,0.0,0.022404343962162565,0.08626208267062141
5.44,0.0,0.02229714136235199,0.08614021524406507
5.45,0.0,0.022190431009006112,0.08601859881153905
5.46,0.0,0.022084210087064213,0.08589723307225311
5.47,0.0,0.02197847580016677,0.08577611772048459
5.48,0.0,0.02187322537052136,0.08565525244567433
5.49,0.0,0.021768456038769618,0.08553463693252153
5.5,0.0,0.021664165063854934,0.0854142708610768
5.51,0.0,0.021560349722891267,0.08529415390683422
5.5200000000000005,0.0,0.021457007311032755,0.08517428574082178
5.53,0.0,0.021354135141344332,0.08505466602969079
5.54,0.0,0.02125173054467309,0.08493529443580354
5.55,0.0,0.021149790869520763,0.08481617061732015
5.5600000000000005,0.0,0.021048313481916922,0.08469729422828379
5.57,0.0,0.02094729576529323,0.08457866491870493
5.58,0.0,0.0208467351203584,0.08446028233464403
5.59,0.0,0.020746628964974215,0.08434214611829335
5.6000000000000005,0.0,0.020646974734032306,0.08422425590805721
5.61,0.0,0.020547769879331917,0.08410661133863147
5.62,0.0,0.020449011869458397,0.08398921204108142
5.63,0.0,0.020350698189662696,0.08387205764291883
5.64,0.0,0.020252826341741643,0.08375514776817768
5.65,0.0,0.020155393843919095,0.08363848203748883
5.66,0.0,0.02005839823072801,0.08352206006815374
5.67,0.0,0.019961837052893214,0.08340588147421672
5.68,0.0,0.01986570787721514,0.08328994586653646
5.69,0.0,0.019770008286454387,0.08317425285285637
5.7,0.0,0.019674735879217076,0.08305880203787389
5.71,0.0,0.019579888269841007,0.08294359302330866
5.72,0.0,0.019485463088282765,0.08282862540796992
5.73,0.0,0.01939145798000544,0.08271389878782259
5.74,0.0,0.019297870605867417,0.08259941275605273
5.75,0.0,0.019204698642011735,0.08248516690313162
5.76,0.0,0.01911193977975635,0.0823711608168792
5.7700000000000005,0.0,0.019019591725485268,0.08225739408252646
5.78,0.0,0.018927652200540344,0.08214386628277681
5.79,0.0,0.01883611894111394,0.08203057699786667
5.8,0.0,0.018744989698142346,0.08191752580562509
5.8100000000000005,0.0,0.0186542622372,0.08180471228153234
5.82,0.0,0.018563934338394462,0.08169213599877796
5.83,0.0,0.01847400379626216,0.08157979652831752
5.84,0.0,0.018384468419664915,0.08146769343892889
5.8500000000000005,0.0,0.018295326031687188,0.08135582629726734
5.86,0.0,0.018206574469534137,0.08124419466792013
5.87,0.0,0.0181182115844304,0.08113279811346004
5.88,0.0,0.01803023524151957,0.08102163619449809
5.89,0.0,0.01794264331976451,0.08091070846973565
5.9,0.0,0.017855433711848327,0.0808000144960156
5.91,0.0,0.017768604324076107,0.08068955382837276
5.92,0.0,0.017682153076277348,0.08057932602008348
5.93,0.0,0.017596077901709167,0.08046933062271466
5.94,0.0,0.017510376746960158,0.08035956718617181
5.95,0.0,0.017425047571855055,0.08025003525874654
5.96,0.0,0.017340088349359944,0.0801407343871632
5.97,0.0,0.017255497065488352,0.08003166411662489
5.98,0.0,0.017171271719207928,0.07992282399085876
5.99,0.0,0.017087410322347844,0.07981421355216056
6.0,0.0,0.01700391089950689,0.07970583234143853
6.01,0.0,0.01692077148796221,0.07959767989825664
6.0200000000000005,0.0,0.016837990137578817,0.07948975576087718
6.03,0.0,0.01675556491071965,0.07938205946630256
6.04,0.0,0.016673493882156408,0.07927459055031669
6.05,0.0,0.016591775138980976,0.07916734854752547
6.0600000000000005,0.0,0.016510406780517572,0.07906033299139688
6.07,0.0,0.01642938691823551,0.0789535434143003
6.08,0.0,0.016348713675662593,0.07884697934754524
6.09,0.0,0.016268385188299216,0.0787406403214195
6.1000000000000005,0.0,0.016188399603533066,0.07863452586522673
6.11,0.0,0.016108755080554486,0.07852863550732346
6.12,0.0,0.016029449790272408,0.07842296877515535
6.13,0.0,0.015950481915231,0.07831752519529313
6.140000000000001,0.0,0.015871849649526905,0.07821230429346779
6.15,0.0,0.01579355119872707,0.07810730559460535
6.16,0.0,0.015715584779787215,0.07800252862286094
6.17,0.0,0.015637948620970923,0.07789797290165247
6.18,0.0,0.015560640961769318,0.07779363795369369
6.19,0.0,0.015483660052821329,0.07768952330102673
6.2,0.0,0.01540700415583464,0.07758562846505425
6.21,0.0,0.015330671543507087,0.07748195296657086
6.22,0.0,0.01525466049944876,0.07737849632579422
6.23,0.0,0.01517896931810465,0.0772752580623955
6.24,0.0,0.015103596304677903,0.0771722376955296
6.25,0.0,0.01502853977505359,0.07706943474386456
6.26,0.0,0.014953798055723092,0.07696684872561069
6.2700000000000005,0.0,0.014879369483709074,0.07686447915854927
6.28,0.0,0.014805252406490988,0.07676232556006068
6.29,0.0,0.014731445181931126,0.07666038744715208
6.3,0.0,0.014657946178201249,0.07655866433648471
6.3100000000000005,0.0,0.014584753773709788,0.07645715574440072
6.32,0.0,0.01451186635702956,0.07635586118694955
6.33,0.0,0.014439282326826034,0.07625478017991393
6.34,0.0,0.014367000091786125,0.07615391223883529
6.3500000000000005,0.0,0.014295018070547562,0.07605325687903904
6.36,0.0,0.014223334691628781,0.07595281361565921
6.37,0.0,0.014151948393359263,0.07585258196366271
6.38,0.0,0.014080857623810531,0.07575256143787329
6.390000000000001,0.0,0.014010060840727553,0.07565275155299503
6.4,0.0,0.013939556511460746,0.07555315182363548
6.41,0.0,0.013869343112898393,0.07545376176432836
6.42,0.0,0.01379941913139969,0.07535458088955593
6.43,0.0,0.01372978306272818,0.07525560871377099
6.44,0.0,0.013660433411985773,0.0751568447514185
6.45,0.0,0.013591368693547242,0.07505828851695683
6.46,0.0,0.013522587430995166,0.07495993952487864
6.47,0.0,0.01345408815705542,0.0748617972897315
6.48,0.0,0.013385869413533126,0.07476386132613798
6.49,0.0,0.013317929751249104,0.07466613114881564
6.5,0.0,0.013250267729976754,0.07456860627259644
6.51,0.0,0.013182881918379467,0.07447128621244599
6.5200000000000005,0.0,0.013115770893948489,0.07437417048348238
6.53,0.0,0.013048933242941258,0.07427725860099481
6.54,0.0,0.012982367560320165,0.07418055008046169
6.55,0.0,0.012916072449691828,0.07408404443756861
6.5600000000000005,0.0,0.01285004652324681,0.07398774118822594
6.57,0.0,0.01278428840169978,0.07389163984858615
6.58,0.0,0.012718796714230122,0.07379573993506074
6.59,0.0,0.012653570098422986,0.07370004096433695
6.6000000000000005,0.0,0.01258860720021082,0.07360454245339423
6.61,0.0,0.012523906673815305,0.07350924391952035
6.62,0.0,0.012459467181689735,0.0734141448803271
6.63,0.0,0.012395287394461824,0.07331924485376602
6.640000000000001,0.0,0.012331365990876959,0.07322454335814359
6.65,0.0,0.01226770165774189,0.07313003991213624
6.66,0.0,0.012204293089868798,0.07303573403480512
6.67,0.0,0.012141138990019824,0.07294162524561053
6.68,0.0,0.012078238068852,0.07284771306442618
6.69,0.0,0.012015589044862593,0.0727539970115531
6.7,0.0,0.011953190644334892,0.07266047660773343
6.71,0.0,0.011891041601284324,0.0725671513741638
6.72,0.0,0.011829140657405056,0.0724740208325085
6.73,0.0,0.011767486562016942,0.07238108450491257
6.74,0.0,0.01170607807201295,0.07228834191401448
6.75,0.0,0.011644913951806833,0.07219579258295857
6.76,0.0,0.011583992973281377,0.07210343603540736
6.7700000000000005,0.0,0.011523313915736867,0.07201127179555358
6.78,0.0,0.0114628755658401,0.07191929938813202
6.79,0.0,0.011402676717573616,0.071827518338431
6.8,0.0,0.011342716172185456,0.07173592817230386
6.8100000000000005,0.0,0.011282992738139192,0.07164452841618002
6.82,0.0,0.011223505231064404,0.071553318597076
6.83,0.0,0.011164252473707476,0.07146229824260611
6.84,0.0,0.011105233295882774,0.07137146688099291
6.8500000000000005,0.0,0.01104644653442423,0.07128082404107765
6.86,0.0,0.010987891033137225,0.07119036925233033
6.87,0.0,0.01092956564275087,0.07110010204485956
6.88,0.0,0.010871469220870648,0.07101002194942244
6.890000000000001,0.0,0.010813600631931368,0.07092012849743387
6.9,0.0,0.010755958747150553,0.07083042122097617
6.91,0.0,0.010698542444482081,0.07074089965280801
6.92,0.0,0.010641350608570221,0.07065156332637346
6.93,0.0,0.010584382130704027,0.07056241177581081
6.94,0.0,0.010527635908772037,0.07047344453596117
6.95,0.0,0.010471110847217352,0.07038466114237692
6.96,0.0,0.010414805856992993,0.07029606113132993
6.97,0.0,0.010358719855517624,0.07020764403981967
6.98,0.0,0.010302851766631637,0.07011940940558119
6.99,0.0,0.010247200520553505,0.07003135676709284
7.0,0.0,0.0101917650538365,0.06994348566358383
7.01,0.0,0.010136544309325705,0.06985579563504173
7.0200000000000005,0.0,0.010081537236115368,0.06976828622221973
7.03,0.0,0.010026742789506597,0.06968095696664371
7.04,0.0,0.009972159930965289,0.06959380741061932
7.05,0.0,0.009917787628080458,0.06950683709723865
7.0600000000000005,0.0,0.009863624854522825,0.069420045570387
7.07,0.0,0.009809670590003755,0.06933343237474937
7.08,0.0,0.009755923820234422,0.06924699705581683
7.09,0.0,0.009702383536885385,0.06916073915989272
7.1000000000000005,0.0,0.009649048737546361,0.06907465823409879
7.11,0.0,0.00959591842568639,0.06898875382638116
7.12,0.0,0.00954299161061421,0.06890302548551601
7.13,0.0,0.009490267307438974,0.06881747276111543
7.140000000000001,0.0,0.009437744537031263,0.0687320952036328
7.15,0.0,0.009385422325984378,0.06864689236436838
7.16,0.0,0.009333299706575891,0.06856186379547444
7.17,0.0,0.009281375716729523,0.06847700904996046
7.18,0.0,0.009229649399977278,0.06839232768169821
7.19,0.0,0.009178119805421874,0.06830781924542664
7.2,0.0,0.009126785987699443,0.06822348329675665
7.21,0.0,0.009075647006942498,0.06813931939217573
7.22,0.0,0.009024701928743184,0.06805532708905257
7.23,0.0,0.008973949824116806,0.06797150594564148
7.24,0.0,0.00892338976946562,0.06788785552108668
7.25,0.0,0.008873020846542887,0.06780437537542654
7.26,0.0,0.008822842142417192,0.06772106506959766
7.2700000000000005,0.0,0.008772852749437031,0.06763792416543883
7.28,0.0,0.008723051765195675,0.06755495222569499
7.29,0.0,0.008673438292496248,0.06747214881402092
7.3,0.0,0.008624011439317113,0.06738951349498493
7.3100000000000005,0.0,0.008574770318777469,0.06730704583407243
7.32,0.0,0.008525714049103251,0.06722474539768947
7.33,0.0,0.008476841753593221,0.06714261175316592
7.34,0.0,0.008428152560585355,0.06706064446875895
7.3500000000000005,0.0,0.008379645603423455,0.06697884311365604
7.36,0.0,0.008331320020424025,0.06689720725797815
7.37,0.0,0.008283174954843353,0.06681573647278262
7.38,0.0,0.008235209554844877,0.06673443033006614
7.390000000000001,0.0,0.008187422973466765,0.06665328840276749
7.4,0.0,0.008139814368589746,0.06657231026477027
7.41,0.0,0.008092382902905159,0.06649149549090551
7.42,0.0,0.008045127743883251,0.0664108436569542
7.43,0.0,0.00799804806374171,0.06633035433964976
7.44,0.0,0.007951143039414398,0.06625002711668034
7.45,0.0,0.00790441185252038,0.0661698615666912
7.46,0.0,0.007857853689333082,0.06608985726928682
7.47,0.0,0.007811467740749757,0.066010013805033
7.48,0.0,0.007765253202261142,0.06593033075545902
7.49,0.0,0.007719209273921338,0.0658508077030595
7.5,0.0,0.007673335160317895,0.06577144423129624
7.51,0.0,0.007627630070542146,0.06569223992460019
7.5200000000000005,0.0,0.0075820932181597306,0.06561319436837298
7.53,0.0,0.007536723821181356,0.06553430714898881
7.54,0.0,0.0074915211020337436,0.06545557785379577
7.55,0.0,0.007446484287530805,0.0653770060711176
7.5600000000000005,0.0,0.007401612608845027,0.06529859139025497
7.57,0.0,0.007356905301479065,0.06522033340148697
7.58,0.0,0.0073123616052375275,0.06514223169607235
7.59,0.0,0.007267980764198986,0.06506428586625074
7.6000000000000005,0.0,0.007223762026688164,0.06498649550524392
7.61,0.0,0.007179704645248378,0.0649088602072569
7.62,0.0,0.0071358078766140896,0.0648313795674789
7.63,0.0,0.007092070981683753,0.06475405318208444
7.640000000000001,0.0,0.00704849322549279,0.06467688064823414
7.65,0.0,0.0070050738771868055,0.06459986156407578
7.66,0.0,0.006961812209994945,0.06452299552874487
7.67,0.0,0.006918707501203512,0.06444628214236557
7.68,0.0,0.00687575903212972,0.06436972100605134
7.69,0.0,0.006832966088095639,0.0642933117219055
7.7,0.0,0.006790327958402395,0.06421705389302192
7.71,0.0,0.006747843936304442,0.06414094712348542
7.72,0.0,0.006705513318984125,0.06406499101837236
7.73,0.0,0.006663335407526372,0.06398918518375096
7.74,0.0,0.006621309506893574,0.0639135292266817
7.75,0.0,0.006579434925900659,0.06383802275521766
7.76,0.0,0.006537710977190328,0.0637626653784047
7.7700000000000005,0.0,0.0064961369772084865,0.06368745670628174
7.78,0.0,0.006454712246179847,0.06361239634988095
7.79,0.0,0.0064134361080836885,0.06353748392122771
7.8,0.0,0.006372307890629816,0.06346271903334086
7.8100000000000005,0.0,0.00633132692523468,0.06338810130023262
7.82,0.0,0.00629049254699767,0.06331363033690858
7.83,0.0,0.006249804094677568,0.06323930575936762
7.84,0.0,0.0062092609106691845,0.06316512718460181
7.8500000000000005,0.0,0.0061688623409801475,0.06309109423059626
7.86,0.0,0.00612860773520788,0.0630172065163289
7.87,0.0,0.006088496446516713,0.06294346366177024
7.88,0.0,0.006048527831615179,0.06286986528788306
7.890000000000001,0.0,0.006008701250733461,0.06279641101662214
7.9,0.0,0.005969016067601023,0.06272310047093387
7.91,0.0,0.005929471649424351,0.06264993327475578
7.92,0.0,0.005890067366864911,0.06257690905301622
7.930000000000001,0.0,0.005850802594017225,0.06250402743163377
7.94,0.0,0.005811676708387114,0.062431288037516776
7.95,0.0,0.005772689090870098,0.06235869049856279
7.96,0.0,0.0057338391257299405,0.06228623444365793
7.97,0.0,0.005695126200577367,0.06221391950267634
7.98,0.0,0.005656549706348894,0.062141745306479416
7.99,0.0,0.0056181090372858745,0.06206971148691526
8.0,0.0,0.0055798035909136,0.06199781767681778
8.01,0.0,0.005541632768020638,0.06192606351000604
8.02,0.0,0.005503595972638268,0.061854448621283434
8.03,0.0,0.005465692612020064,0.061782972646436854
8.040000000000001,0.0,0.005427922096621649,0.061711635222235856
8.05,0.0,0.00539028384008057,0.06164043598643171
8.06,0.0,0.005352777259196301,0.06156937457775656
8.07,0.0,0.005315401773910427,0.061498450635922415
8.08,0.0,0.005278156807286939,0.0614276638016202
8.09,0.0,0.005241041785492668,0.061357013716518756
8.1,0.0,0.005204056137777877,0.06128650002326375
8.11,0.0,0.005167199296456968,0.0612161223654767
8.120000000000001,0.0,0.005130470696889321,0.0611458803877538
8.13,0.0,0.005093869777460319,0.0610757737356649
8.14,0.0,0.005057395979562414,0.06100580205575227
8.15,0.0,0.005021048747576417,0.06093596499552946
8.16,0.0,0.004984827528852857,0.06086626220348014
8.17,0.0,0.004948731773693521,0.060796693329056885
8.18,0.0,0.004912760935333066,0.06072725802267989
8.19,0.0,0.004876914469920804,0.06065795593573571
8.2,0.0,0.0048411918365026145,0.06058878672057604
8.21,0.0,0.004805592497002936,0.060519750030516295
8.22,0.0,0.0047701159162069585,0.0604508455198344
8.23,0.0,0.004734761561742864,0.06038207284376934
8.24,0.0,0.00469952890406424,0.06031343165851983
8.25,0.0,0.004664417416432591,0.06024492162124287
8.26,0.0,0.004629426574900005,0.06017654239005242
8.27,0.0,0.004594555858291888,0.06010829362401786
8.28,0.0,0.004559804748189868,0.0600401749831626
8.290000000000001,0.0,0.0045251727289147906,0.059972186128462564
8.3,0.0,0.004490659287509854,0.05990432672184474
8.31,0.0,0.004456263913723813,0.059836596426185606
8.32,0.0,0.00442198609999437,0.059768994905309646
8.33,0.0,0.004387825341431626,0.05970152182398776
8.34,0.0,0.004353781135801667,0.05963417684793573
8.35,0.0,0.004319852983510267,0.05956695964381262
8.36,0.0,0.004286040387586704,0.059499869879219174
8.370000000000001,0.0,0.00425234285366765,0.05943290722269615
8.38,0.0,0.004218759889981271,0.05936607134372284
8.39,0.0,0.0041852910073313,0.05929936191271522
8.4,0.0,0.004151935719081328,0.0592327786010244
8.41,0.0,0.004118693541139163,0.059166321080934905
8.42,0.0,0.0040855639919413,0.05909998902566304
8.43,0.0,0.004052546592437485,0.05903378210935507
8.44,0.0,0.004019640866075422,0.05896770000708562
8.45,0.0,0.003986846338785539,0.05890174239485582
8.46,0.0,0.0039541625389658865,0.058835908949591634
8.47,0.0,0.003921588997467154,0.058770199349142085
8.48,0.0,0.0038891252475777454,0.05870461327227745
8.49,0.0,0.0038567708250089846,0.058639150398687466
8.5,0.0,0.0038245252678804306,0.05857381040897957
8.51,0.0,0.003792388116705275,0.05850859298467704
8.52,0.0,0.0037603589143758455,0.0584434978082172
8.53,0.0,0.003728437206149213,0.05837852456294955
8.540000000000001,0.0,0.003696622539632885,0.058313672933133956
8.55,0.0,0.003664914464770625,0.05824894260393878
8.56,0.0,0.003633312533828323,0.058184333261439
8.57,0.0,0.003601816301380004,0.058119844592614295
8.58,0.0,0.0035704253242939085,0.05805547628534723
8.59,0.0,0.0035391391617186872,0.0579912280284213
8.6,0.0,0.0035079573750696658,0.057927099511519045
8.61,0.0,0.0034768795280152196,0.057863090425220115
8.620000000000001,0.0,0.003445905186463233,0.05779920046099933
8.63,0.0,0.0034150339185476737,0.057735429311224835
8.64,0.0,0.0033842652946152116,0.05767177666915598
8.65,0.0,0.003353598887211966,0.05760824222894156
8.66,0.0,0.003323034271070343,0.05754482568561766
8.67,0.0,0.0032925710230959355,0.057481526735105884
8.68,0.0,0.0032622087223545407,0.05741834507421122
8.69,0.0,0.0032319469500592495,0.05735528040062012
8.700000000000001,0.0,0.0032017852895576135,0.057292332412898515
8.71,0.0,0.003171723326318942,0.057229500810489775
8.72,0.0,0.00314176064792162,0.057166785293712746
8.73,0.0,0.0031118968440405695,0.05710418556375972
8.74,0.0,0.0030821315064347575,0.05704170132269442
8.75,0.0,0.0030524642289348155,0.056979332273449916
8.76,0.0,0.003022894607430725,0.05691707811982673
8.77,0.0,0.00299342223985958,0.05685493856649062
8.78,0.0,0.002964046726193463,0.056792913318970725
8.790000000000001,0.0,0.0029347676684273586,0.05673100208365734
8.8,0.0,0.002905584670567199,0.05666920456780001
8.81,0.0,0.0028764973386179323,0.05660752047950535
8.82,0.0,0.0028475052805717223,0.0565459495277351
8.83,0.0,0.002818608106396193,0.056484491422303905
